X		Y
0.9982690415155511 0.0001451594758716268
0.9982455324182183 0.00014722002572602026
0.9981759187629121 0.0001533318721898098
0.998062622148935 0.0001633111355227269
0.9979088437059752 0.00017691792687047893
0.9977178593266157 0.00019391210682634882
0.9974925890276064 0.0002140867379272733
0.9972354393328787 0.00023727956300392312
0.9969483113825779 0.00026337131681317035
0.9966326778469815 0.00029227873024259543
0.9962896733614727 0.0003239466606172529
0.9959201752031669 0.00035834117760155285
0.9955248678464801 0.00039544407126903495
0.9951042920659993 0.000435248691514044
0.9946588814133759 0.00047775686411448534
0.9941889890637452 0.0005229766233663674
0.9936949075494964 0.0005709205456857753
0.9931768833150263 0.0006216045197833389
0.9926351275168889 0.0006750468328370037
0.9920698240985234 0.0007312674857984096
0.9914811358775801 0.000790287675672369
0.9908692091745501 0.0008521294003073889
0.9902341773626088 0.00091681515378644
0.9895761636131102 0.0009843676893886019
0.9888952830363175 0.0010548098333857722
0.9881916443635991 0.0011281643374210996
0.9874653512790902 0.0012044537604235387
0.986716503481209 0.0012837003733288652
0.9859451975343635 0.0013659260815582837
0.9851515275564724 0.0014511523614377075
0.9843355857770872 0.0015394002076489395
0.9834974629928185 0.0016306900894798668
0.982637248940723 0.0017250419141472259
0.9817550326057427 0.0018224749958471605
0.9808509024748083 0.0019230080294791883
0.9799249467475613 0.0020266590682128326
0.9789772535115945 0.002133445504235538
0.9780079108885285 0.002243384052155342
0.9770170071559877 0.002356490734634126
0.9760046308495703 0.0024727808699097505
0.9749708708481377 0.0025922690609289103
0.9739158164451308 0.00271496918586372
0.9728395574081341 0.002840894389827139
0.9717421840285256 0.002970057077631714
0.9706237871627104 0.0031024689074671263
0.9694844582662111 0.003238140785388975
0.968324289421653 0.003377082860531209
0.967143373361526 0.003519304520968114
0.9659418034864583 0.003664814390162781
0.9647196738796283 0.0038136203239497934
0.9634770793178389 0.003965729408006155
0.9622141152797016 0.004121147955772534
0.9609308779513126 0.004279881506791552
0.95962746422975 0.0044419348254344255
0.9583039717246662 0.004607311899991157
0.9569604987582212 0.004776015942103185
0.9555971443635626 0.004948049386519032
0.9542140082820338 0.005123413891156522
0.9528111909592635 0.005302110337457283
0.9513887935402748 0.005484138831019799
0.9499469178637345 0.0056694987025000775
0.9484856664554381 0.005858188508769
0.9470051425211334 0.006050206034316938
0.9455054499387527 0.006245548292897229
0.943986693250129 0.006444211529400613
0.942448977652258 0.0066461912219530446
0.9408924089881598 0.006851482084231043
0.939317093737392 0.0070600780679871975
0.9377231390062527 0.007271972365781275
0.9361106525177205 0.0074871574139105885
0.9344797426011572 0.007705624895534899
0.9328305181818104 0.007927365743990897
0.931163088770144 0.008152370146291603
0.9294775644510167 0.008380627546806171
0.9277740558727379 0.008612126651116107
0.9260526742360142 0.008846855430043672
0.9243135312828143 0.009084801123847795
0.9225567392851587 0.00932595024658513
0.9207824110338585 0.00957028859063085
0.9189906598272096 0.009817801231356827
0.917181599459663 0.010068472531962512
0.9153553442104746 0.010322286148455912
0.9135120088323503 0.010579225034780733
0.9116517085400954 0.010839271448085904
0.9097745589992757 0.011102406954135191
0.9078806763148995 0.011368612432852416
0.9059701770201258 0.011637868083999987
0.9040431780650116 0.011910153432986448
0.902099796805296 0.012185447336801087
0.9001401509912343 0.012463727990071172
0.8981643587564841 0.01274497293123966
0.8961725386070493 0.013029159048859597
0.8941648094102829 0.013316262588002717
0.8921412903839636 0.013606259156778126
0.8901021010854353 0.013899123732959592
0.8880473614008243 0.014194830670716784
0.885977191534335 0.014493353707448508
0.8838917119976226 0.014794665970714565
0.8817910435992535 0.015098739985263366
0.8796753074342489 0.015405547680152207
0.8775446248737185 0.01571506039595751
0.8753991175545834 0.01602724889207184
0.873238907369397 0.016342083354084935
0.8710641164562541 0.01665953340124636
0.8688748671888027 0.01697956809400562
0.8666712821663509 0.017302155941628504
0.8644534842040764 0.01762726490988578
0.8622215963233337 0.017954862428812165
0.8599757417420705 0.018284915400531485
0.8577160438653406 0.01861739020714747
0.8554426262759268 0.01895225271869515
0.8531556127250689 0.019289468301151975
0.850855127123297 0.019629001824504874
0.8485412935313728 0.019970817670871034
0.8462142361513406 0.02031487974266957
0.8438740793176864 0.02066115147084193
0.8415209474886045 0.0210095958231179
0.8391549652373768 0.021360175312325036
0.83677625724386 0.021712852004738815
0.8343849482860848 0.022067587528470975
0.8319811632319645 0.02242434308189388
0.8295650270311155 0.02278307944209797
0.8271366647067864 0.023143756973380836
0.8246962013479022 0.023506335635763525
0.822243762101216 0.02387077499353443
0.8197794721635713 0.024237034223816376
0.8173034567742783 0.02460507212515529
0.8148158412075979 0.024974847126128116
0.8123167507653364 0.025346317293968065
0.8098063107695522 0.025719440343204537
0.8072846465553697 0.026094173644315433
0.8047518834639048 0.02647047423239033
0.8022081468352975 0.02684829881580184
0.7996535620018547 0.027227603784883408
0.7970882542813021 0.027608345220610578
0.7945123489701392 0.027990478903285876
0.7919259713371072 0.028373960321222417
0.7893292466167595 0.028758744679426237
0.7867223000031403 0.029144786908275207
0.7841052566435665 0.02953204167219207
0.7814782416325163 0.0299204633783097
0.7788413800056213 0.03031000618512731
0.7761947967337607 0.03070062401115517
0.773538616717259 0.031092270543547067
0.7708729647801859 0.03148489924671709
0.768197965664756 0.031878463370940684
0.7655137440258303 0.03227291596093736
0.7628204244255147 0.032668209864433584
0.7601181313278593 0.033064297740704504
0.7574069890936546 0.03346113206909242
0.754687121975324 0.03385866515750104
0.751958654111912 0.0342568491508632
0.7492217095241688 0.03465563603958188
0.7464764121097264 0.03505497766794116
0.7437228856383711 0.03545482574248738
0.7409612537474047 0.03585513184037863
0.7381916399370989 0.03625584741770035
0.7354141675662396 0.036656923817747114
0.7326289598477587 0.037058312279267765
0.729836139844457 0.03745996394467428
0.7270358304648111 0.03786182986821168
0.7242281544588685 0.038263861024088526
0.7214132344142262 0.03866600831456656
0.7185911927520956 0.03906822257800839
0.7157621517234463 0.03947045459688255
0.7129262334052361 0.03987265510572355
0.7100835596967199 0.04027477479904783
0.707234252315837 0.04067676433922211
0.7043784327956796 0.041078574364285914
0.7015162224810377 0.04148015549572442
0.6986477425250198 0.04188145834619333
0.69577311388575 0.042282433527193075
0.6928924573231394 0.04268303165669162
0.6900058933957304 0.0430832033666962
0.6871135424576127 0.0434828993107717
0.6842155246554118 0.04388207017150576
0.6813119599253458 0.04428066666791917
0.6784029679903526 0.04467863956282215
0.6754886683572829 0.045075939670113536
0.6725691803141631 0.04547251786202391
0.6696446229275199 0.04586832507630226
0.6667151150397722 0.046263312323343304
0.6637807752666873 0.04665743069325766
0.6608417219948942 0.04705063136288196
0.6578980733794654 0.04744286560272975
0.6549499473415535 0.04783408478388175
0.6519974615660902 0.04822424038481538
0.64904073349954 0.048613283998173606
0.646079880347715 0.04900116733747058
0.6431150190736433 0.049387842243736185
0.6401462663954917 0.04977326069209747
0.6371737387845448 0.05015737479829672
0.6341975524632342 0.05054013682514597
0.6312178234032222 0.05092149918891769
0.6282346673235338 0.05130141446567107
0.6252481996887407 0.051679835397513585
0.6222585357071918 0.052056714898797665
0.6192657903292945 0.05243200606225196
0.6162700782458398 0.05280566216504684
0.6132715138863744 0.05317763667479448
0.6102702114176184 0.05354788325548233
0.6072662847419262 0.05391635577334082
0.6042598474957895 0.05428300830264364
0.6012510130483839 0.054647795131442356
0.5982398945001549 0.0550106707672331
0.5952266046814454 0.05537158994255724
0.5922112561511605 0.055730507620533866
0.5891939611954733 0.05608737900032485
0.586174831826565 0.056442159522534
0.5831539797814032 0.05679480487453676
0.5801315165205558 0.05714527099574308
0.5771075532270387 0.05749351408279304
0.5740822008051968 0.05783949059468392
0.571055569879621 0.05818315725783019
0.5680277707940924 0.05852447107105504
0.5649989136105626 0.05886338931051456
0.561969108108161 0.05919986953455407
0.5589384637822332 0.05953386958849661
0.5559070898434083 0.0598653476093634
0.5528750952166925 0.06019426203052724
0.5498425885405934 0.0605205715862976
0.5468096781662659 0.060844235316438275
0.5437764721566885 0.06116521257061851
0.5407430782858612 0.06148346301279436
0.5377096040380291 0.06179894662552606
0.5346761566069292 0.0621116237142247
0.5316428428950591 0.062421454911334905
0.5286097695129693 0.06272840118044835
0.5255770427785754 0.0630324238203517
0.5225447687164914 0.0633334844690072
0.5195130530573826 0.0636315451074678
0.5164820012373385 0.06392656806372456
0.5134517183972636 0.06421851601648916
0.5104223093822866 0.06450735199890982
0.5073938787411865 0.06479303940222153
0.5043665307258356 0.06507554197933116
0.5013403692906592 0.06535482384833678
0.49831549809210884 0.06563084949598193
0.4952920204881533 0.06590358378104534
0.492270039537781 0.06617299193766567
0.4892496580005187 0.0664390395786023
0.4862309783359605 0.06670169269843117
0.4832141027033132 0.06696091767667767
0.48019913296094985 0.06721668128088519
0.47718617066597746 0.06746895066962058
0.4741753170738144 0.06771769339541678
0.4711666731377792 0.067962877407652
